obs_date,slot_hhmm,citycode,nodeid,outcome,retry_count,called_at_kst,http_status,result_code,result_msg,item_count,raw_path,schema_version
2026-09-09,0750,31130,GGB222001318,ok_with_items,0,2026-09-09T07:50:02.724715+09:00,200,00,NORMAL SERVICE.,26,evidence/arrival_raw/2026-09-09/31130_GGB222001318_0750.json,v1
2026-09-09,0755,31130,GGB222001318,ok_with_items,0,2026-09-09T07:55:03.912016+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-09/31130_GGB222001318_0755.json,v1
2026-09-09,0800,31130,GGB222001318,ok_with_items,0,2026-09-09T08:00:07.342616+09:00,200,00,NORMAL SERVICE.,26,evidence/arrival_raw/2026-09-09/31130_GGB222001318_0800.json,v1
2026-09-09,0805,31130,GGB222001318,ok_with_items,0,2026-09-09T08:05:06.891366+09:00,200,00,NORMAL SERVICE.,26,evidence/arrival_raw/2026-09-09/31130_GGB222001318_0805.json,v1
2026-09-09,0810,31130,GGB222001318,ok_with_items,0,2026-09-09T08:10:05.950844+09:00,200,00,NORMAL SERVICE.,26,evidence/arrival_raw/2026-09-09/31130_GGB222001318_0810.json,v1
2026-09-09,0815,31130,GGB222001318,ok_with_items,0,2026-09-09T08:15:03.234275+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-09/31130_GGB222001318_0815.json,v1
2026-09-09,0820,31130,GGB222001318,ok_with_items,0,2026-09-09T08:20:03.352878+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-09/31130_GGB222001318_0820.json,v1
2026-09-09,0825,31130,GGB222001318,ok_with_items,0,2026-09-09T08:25:02.785059+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-09/31130_GGB222001318_0825.json,v1
2026-09-09,0830,31130,GGB222001318,ok_with_items,0,2026-09-09T08:30:08.134326+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-09/31130_GGB222001318_0830.json,v1
2026-09-09,0835,31130,GGB222001318,ok_with_items,0,2026-09-09T08:35:04.185567+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-09/31130_GGB222001318_0835.json,v1
2026-09-09,0840,31130,GGB222001318,ok_with_items,0,2026-09-09T08:40:04.612831+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-09/31130_GGB222001318_0840.json,v1
2026-09-09,0845,31130,GGB222001318,ok_with_items,0,2026-09-09T08:45:03.758748+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-09/31130_GGB222001318_0845.json,v1
2026-09-09,0850,31130,GGB222001318,ok_with_items,0,2026-09-09T08:50:03.328433+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-09/31130_GGB222001318_0850.json,v1
2026-09-09,0855,31130,GGB222001318,ok_with_items,0,2026-09-09T08:55:10.732522+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-09/31130_GGB222001318_0855.json,v1
2026-09-09,1700,31130,GGB222001318,ok_with_items,0,2026-09-09T17:00:04.860512+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-09/31130_GGB222001318_1700.json,v1
2026-09-09,1705,31130,GGB222001318,ok_with_items,0,2026-09-09T17:05:02.805411+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-09/31130_GGB222001318_1705.json,v1
2026-09-09,1710,31130,GGB222001318,ok_with_items,0,2026-09-09T17:10:03.039578+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-09/31130_GGB222001318_1710.json,v1
2026-09-09,1715,31130,GGB222001318,ok_with_items,0,2026-09-09T17:15:03.077501+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-09/31130_GGB222001318_1715.json,v1
2026-09-09,1720,31130,GGB222001318,ok_with_items,0,2026-09-09T17:20:03.029607+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-09/31130_GGB222001318_1720.json,v1
2026-09-09,1725,31130,GGB222001318,ok_with_items,0,2026-09-09T17:25:02.765408+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-09/31130_GGB222001318_1725.json,v1
2026-09-09,1730,31130,GGB222001318,ok_with_items,0,2026-09-09T17:30:02.426762+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-09/31130_GGB222001318_1730.json,v1
2026-09-09,1735,31130,GGB222001318,ok_with_items,0,2026-09-09T17:35:02.781821+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-09/31130_GGB222001318_1735.json,v1
2026-09-09,1740,31130,GGB222001318,ok_with_items,0,2026-09-09T17:40:02.846607+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-09/31130_GGB222001318_1740.json,v1
2026-09-09,1745,31130,GGB222001318,ok_with_items,0,2026-09-09T17:45:02.699695+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-09/31130_GGB222001318_1745.json,v1
2026-09-09,1750,31130,GGB222001318,ok_with_items,0,2026-09-09T17:50:03.176146+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-09/31130_GGB222001318_1750.json,v1
2026-09-09,1755,31130,GGB222001318,ok_with_items,0,2026-09-09T17:55:02.695258+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-09/31130_GGB222001318_1755.json,v1
2026-09-09,1800,31130,GGB222001318,ok_with_items,0,2026-09-09T18:00:02.731574+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-09/31130_GGB222001318_1800.json,v1
2026-09-09,1805,31130,GGB222001318,ok_empty,0,2026-09-09T18:05:03.177873+09:00,200,00,NORMAL SERVICE.,0,evidence/arrival_raw/2026-09-09/31130_GGB222001318_1805.json,v1
2026-09-09,1810,31130,GGB222001318,ok_with_items,0,2026-09-09T18:10:02.622845+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-09/31130_GGB222001318_1810.json,v1
2026-09-09,1815,31130,GGB222001318,ok_with_items,0,2026-09-09T18:15:03.014839+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-09/31130_GGB222001318_1815.json,v1
2026-09-09,1820,31130,GGB222001318,ok_with_items,0,2026-09-09T18:20:02.848590+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-09/31130_GGB222001318_1820.json,v1
2026-09-09,1825,31130,GGB222001318,ok_with_items,0,2026-09-09T18:25:03.098796+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-09/31130_GGB222001318_1825.json,v1
2026-09-09,1830,31130,GGB222001318,ok_with_items,0,2026-09-09T18:30:02.826130+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-09/31130_GGB222001318_1830.json,v1
2026-09-09,1835,31130,GGB222001318,ok_with_items,0,2026-09-09T18:35:03.202411+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-09/31130_GGB222001318_1835.json,v1
2026-09-09,1840,31130,GGB222001318,ok_with_items,0,2026-09-09T18:40:02.910233+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-09/31130_GGB222001318_1840.json,v1
2026-09-09,1845,31130,GGB222001318,ok_with_items,0,2026-09-09T18:45:02.721108+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-09/31130_GGB222001318_1845.json,v1
2026-09-09,1850,31130,GGB222001318,ok_with_items,0,2026-09-09T18:50:02.474425+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-09/31130_GGB222001318_1850.json,v1
2026-09-09,1855,31130,GGB222001318,ok_with_items,0,2026-09-09T18:55:03.061824+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-09/31130_GGB222001318_1855.json,v1
2026-09-10,0715,31130,GGB222001318,ok_with_items,0,2026-09-10T07:15:04.666636+09:00,200,00,NORMAL SERVICE.,27,evidence/arrival_raw/2026-09-10/31130_GGB222001318_0715.json,v1
2026-09-10,0720,31130,GGB222001318,ok_with_items,0,2026-09-10T07:20:03.296182+09:00,200,00,NORMAL SERVICE.,27,evidence/arrival_raw/2026-09-10/31130_GGB222001318_0720.json,v1
2026-09-10,0725,31130,GGB222001318,ok_with_items,0,2026-09-10T07:25:03.262399+09:00,200,00,NORMAL SERVICE.,26,evidence/arrival_raw/2026-09-10/31130_GGB222001318_0725.json,v1
2026-09-10,0730,31130,GGB222001318,ok_with_items,0,2026-09-10T07:30:02.697254+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-10/31130_GGB222001318_0730.json,v1
2026-09-10,0735,31130,GGB222001318,ok_with_items,0,2026-09-10T07:35:02.671746+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-10/31130_GGB222001318_0735.json,v1
2026-09-10,0740,31130,GGB222001318,ok_with_items,0,2026-09-10T07:40:02.144347+09:00,200,00,NORMAL SERVICE.,26,evidence/arrival_raw/2026-09-10/31130_GGB222001318_0740.json,v1
2026-09-10,0745,31130,GGB222001318,ok_with_items,0,2026-09-10T07:45:01.753031+09:00,200,00,NORMAL SERVICE.,26,evidence/arrival_raw/2026-09-10/31130_GGB222001318_0745.json,v1
2026-09-10,0755,31130,GGB222001318,ok_with_items,0,2026-09-10T07:55:01.712962+09:00,200,00,NORMAL SERVICE.,26,evidence/arrival_raw/2026-09-10/31130_GGB222001318_0755.json,v1
2026-09-10,0800,31130,GGB222001318,ok_with_items,0,2026-09-10T08:00:01.597430+09:00,200,00,NORMAL SERVICE.,26,evidence/arrival_raw/2026-09-10/31130_GGB222001318_0800.json,v1
2026-09-10,0805,31130,GGB222001318,ok_with_items,0,2026-09-10T08:05:01.869307+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-10/31130_GGB222001318_0805.json,v1
2026-09-10,0810,31130,GGB222001318,ok_with_items,0,2026-09-10T08:10:01.602849+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-10/31130_GGB222001318_0810.json,v1
2026-09-10,0815,31130,GGB222001318,ok_with_items,0,2026-09-10T08:15:01.800836+09:00,200,00,NORMAL SERVICE.,26,evidence/arrival_raw/2026-09-10/31130_GGB222001318_0815.json,v1
2026-09-10,0820,31130,GGB222001318,ok_with_items,0,2026-09-10T08:20:02.023074+09:00,200,00,NORMAL SERVICE.,26,evidence/arrival_raw/2026-09-10/31130_GGB222001318_0820.json,v1
2026-09-10,0825,31130,GGB222001318,ok_with_items,0,2026-09-10T08:25:01.770105+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-10/31130_GGB222001318_0825.json,v1
2026-09-10,0830,31130,GGB222001318,ok_with_items,0,2026-09-10T08:30:01.635805+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-10/31130_GGB222001318_0830.json,v1
2026-09-10,0835,31130,GGB222001318,ok_with_items,0,2026-09-10T08:35:01.791118+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-10/31130_GGB222001318_0835.json,v1
2026-09-10,0840,31130,GGB222001318,ok_with_items,0,2026-09-10T08:40:01.734425+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-10/31130_GGB222001318_0840.json,v1
2026-09-10,0845,31130,GGB222001318,ok_with_items,0,2026-09-10T08:45:01.843245+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-10/31130_GGB222001318_0845.json,v1
2026-09-10,0850,31130,GGB222001318,ok_with_items,0,2026-09-10T08:50:03.958110+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-10/31130_GGB222001318_0850.json,v1
2026-09-10,0855,31130,GGB222001318,ok_with_items,0,2026-09-10T08:55:02.461559+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-10/31130_GGB222001318_0855.json,v1
2026-09-10,1700,31130,GGB222001318,ok_with_items,0,2026-09-10T17:00:02.827003+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-10/31130_GGB222001318_1700.json,v1
2026-09-10,1705,31130,GGB222001318,ok_with_items,0,2026-09-10T17:05:02.671740+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-10/31130_GGB222001318_1705.json,v1
2026-09-10,1710,31130,GGB222001318,ok_with_items,0,2026-09-10T17:10:02.175553+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-10/31130_GGB222001318_1710.json,v1
2026-09-10,1715,31130,GGB222001318,ok_empty,0,2026-09-10T17:15:02.403402+09:00,200,00,NORMAL SERVICE.,0,evidence/arrival_raw/2026-09-10/31130_GGB222001318_1715.json,v1
2026-09-10,1720,31130,GGB222001318,ok_with_items,0,2026-09-10T17:20:03.701126+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-10/31130_GGB222001318_1720.json,v1
2026-09-10,1725,31130,GGB222001318,ok_with_items,0,2026-09-10T17:25:07.915042+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-10/31130_GGB222001318_1725.json,v1
2026-09-10,1730,31130,GGB222001318,ok_with_items,0,2026-09-10T17:30:02.702323+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-10/31130_GGB222001318_1730.json,v1
2026-09-10,1735,31130,GGB222001318,ok_with_items,0,2026-09-10T17:35:05.468935+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-10/31130_GGB222001318_1735.json,v1
2026-09-10,1740,31130,GGB222001318,ok_with_items,0,2026-09-10T17:40:02.484810+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-10/31130_GGB222001318_1740.json,v1
2026-09-10,1745,31130,GGB222001318,ok_with_items,0,2026-09-10T17:45:02.711049+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-10/31130_GGB222001318_1745.json,v1
2026-09-10,1750,31130,GGB222001318,ok_with_items,0,2026-09-10T17:50:07.911268+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-10/31130_GGB222001318_1750.json,v1
2026-09-10,1755,31130,GGB222001318,ok_empty,0,2026-09-10T17:55:05.002754+09:00,200,00,NORMAL SERVICE.,0,evidence/arrival_raw/2026-09-10/31130_GGB222001318_1755.json,v1
2026-09-10,1800,31130,GGB222001318,ok_with_items,0,2026-09-10T18:00:02.508385+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-10/31130_GGB222001318_1800.json,v1
2026-09-10,1805,31130,GGB222001318,ok_with_items,0,2026-09-10T18:05:03.517089+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-10/31130_GGB222001318_1805.json,v1
2026-09-10,1810,31130,GGB222001318,ok_with_items,0,2026-09-10T18:10:03.803728+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-10/31130_GGB222001318_1810.json,v1
2026-09-10,1820,31130,GGB222001318,ok_with_items,0,2026-09-10T18:20:05.385071+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-10/31130_GGB222001318_1820.json,v1
2026-09-10,1825,31130,GGB222001318,ok_with_items,0,2026-09-10T18:25:02.495094+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-10/31130_GGB222001318_1825.json,v1
2026-09-10,1830,31130,GGB222001318,ok_with_items,0,2026-09-10T18:30:03.574110+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-10/31130_GGB222001318_1830.json,v1
2026-09-10,1835,31130,GGB222001318,ok_with_items,0,2026-09-10T18:35:02.672550+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-10/31130_GGB222001318_1835.json,v1
2026-09-10,1840,31130,GGB222001318,ok_with_items,0,2026-09-10T18:40:03.288937+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-10/31130_GGB222001318_1840.json,v1
2026-09-10,1845,31130,GGB222001318,ok_with_items,0,2026-09-10T18:45:02.412122+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-10/31130_GGB222001318_1845.json,v1
2026-09-10,1850,31130,GGB222001318,ok_with_items,0,2026-09-10T18:50:11.835653+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-10/31130_GGB222001318_1850.json,v1
2026-09-10,1855,31130,GGB222001318,ok_with_items,0,2026-09-10T18:55:02.348981+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-10/31130_GGB222001318_1855.json,v1
2026-09-11,0700,31130,GGB222001318,ok_with_items,0,2026-09-11T07:00:03.978086+09:00,200,00,NORMAL SERVICE.,26,evidence/arrival_raw/2026-09-11/31130_GGB222001318_0700.json,v1
2026-09-11,0705,31130,GGB222001318,ok_with_items,0,2026-09-11T07:05:02.383829+09:00,200,00,NORMAL SERVICE.,28,evidence/arrival_raw/2026-09-11/31130_GGB222001318_0705.json,v1
2026-09-11,0710,31130,GGB222001318,ok_with_items,0,2026-09-11T07:10:02.233667+09:00,200,00,NORMAL SERVICE.,28,evidence/arrival_raw/2026-09-11/31130_GGB222001318_0710.json,v1
2026-09-11,0715,31130,GGB222001318,ok_with_items,0,2026-09-11T07:15:02.327980+09:00,200,00,NORMAL SERVICE.,28,evidence/arrival_raw/2026-09-11/31130_GGB222001318_0715.json,v1
2026-09-11,0720,31130,GGB222001318,ok_with_items,0,2026-09-11T07:20:02.961215+09:00,200,00,NORMAL SERVICE.,28,evidence/arrival_raw/2026-09-11/31130_GGB222001318_0720.json,v1
2026-09-11,0725,31130,GGB222001318,ok_with_items,0,2026-09-11T07:25:02.407987+09:00,200,00,NORMAL SERVICE.,26,evidence/arrival_raw/2026-09-11/31130_GGB222001318_0725.json,v1
2026-09-11,0730,31130,GGB222001318,ok_with_items,0,2026-09-11T07:30:02.093215+09:00,200,00,NORMAL SERVICE.,26,evidence/arrival_raw/2026-09-11/31130_GGB222001318_0730.json,v1
2026-09-11,0735,31130,GGB222001318,ok_with_items,0,2026-09-11T07:35:03.411384+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-11/31130_GGB222001318_0735.json,v1
2026-09-11,0740,31130,GGB222001318,ok_with_items,0,2026-09-11T07:40:02.147054+09:00,200,00,NORMAL SERVICE.,26,evidence/arrival_raw/2026-09-11/31130_GGB222001318_0740.json,v1
2026-09-11,0745,31130,GGB222001318,ok_with_items,0,2026-09-11T07:45:07.474197+09:00,200,00,NORMAL SERVICE.,26,evidence/arrival_raw/2026-09-11/31130_GGB222001318_0745.json,v1
2026-09-11,0750,31130,GGB222001318,ok_with_items,0,2026-09-11T07:50:02.341450+09:00,200,00,NORMAL SERVICE.,26,evidence/arrival_raw/2026-09-11/31130_GGB222001318_0750.json,v1
2026-09-11,0800,31130,GGB222001318,ok_with_items,0,2026-09-11T08:00:01.910199+09:00,200,00,NORMAL SERVICE.,26,evidence/arrival_raw/2026-09-11/31130_GGB222001318_0800.json,v1
2026-09-11,0805,31130,GGB222001318,ok_with_items,0,2026-09-11T08:05:01.949984+09:00,200,00,NORMAL SERVICE.,26,evidence/arrival_raw/2026-09-11/31130_GGB222001318_0805.json,v1
2026-09-11,0810,31130,GGB222001318,ok_with_items,0,2026-09-11T08:10:01.976053+09:00,200,00,NORMAL SERVICE.,26,evidence/arrival_raw/2026-09-11/31130_GGB222001318_0810.json,v1
2026-09-11,0815,31130,GGB222001318,ok_with_items,0,2026-09-11T08:15:02.036708+09:00,200,00,NORMAL SERVICE.,26,evidence/arrival_raw/2026-09-11/31130_GGB222001318_0815.json,v1
2026-09-11,0820,31130,GGB222001318,ok_with_items,0,2026-09-11T08:20:02.438717+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-11/31130_GGB222001318_0820.json,v1
2026-09-11,0825,31130,GGB222001318,ok_with_items,0,2026-09-11T08:25:01.835571+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-11/31130_GGB222001318_0825.json,v1
2026-09-11,0830,31130,GGB222001318,ok_with_items,0,2026-09-11T08:30:01.870101+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-11/31130_GGB222001318_0830.json,v1
2026-09-11,0835,31130,GGB222001318,ok_with_items,0,2026-09-11T08:35:02.773057+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-11/31130_GGB222001318_0835.json,v1
2026-09-11,0840,31130,GGB222001318,ok_with_items,0,2026-09-11T08:40:03.120272+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-11/31130_GGB222001318_0840.json,v1
2026-09-11,0845,31130,GGB222001318,ok_with_items,0,2026-09-11T08:45:02.255593+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-11/31130_GGB222001318_0845.json,v1
2026-09-11,0850,31130,GGB222001318,ok_with_items,0,2026-09-11T08:50:06.539865+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-11/31130_GGB222001318_0850.json,v1
2026-09-11,0855,31130,GGB222001318,ok_with_items,0,2026-09-11T08:55:11.487237+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-11/31130_GGB222001318_0855.json,v1
2026-09-11,1700,31130,GGB222001318,api_error,0,2026-09-11T17:00:02.650462+09:00,0,REQ_EXCEPTION,"HTTPSConnectionPool(host='apis.data.go.kr', port=443): Read timed out. (read timeout=10)",0,,v1
2026-09-11,1700,31130,GGB222001318,ok_with_items,1,2026-09-11T17:00:13.201690+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-11/31130_GGB222001318_1700.json,v1
2026-09-11,1705,31130,GGB222001318,ok_with_items,0,2026-09-11T17:05:03.343097+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-11/31130_GGB222001318_1705.json,v1
2026-09-11,1710,31130,GGB222001318,ok_with_items,0,2026-09-11T17:10:03.276752+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-11/31130_GGB222001318_1710.json,v1
2026-09-11,1715,31130,GGB222001318,ok_with_items,0,2026-09-11T17:15:02.149408+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-11/31130_GGB222001318_1715.json,v1
2026-09-11,1720,31130,GGB222001318,ok_empty,0,2026-09-11T17:20:02.092410+09:00,200,00,NORMAL SERVICE.,0,evidence/arrival_raw/2026-09-11/31130_GGB222001318_1720.json,v1
2026-09-11,1725,31130,GGB222001318,ok_with_items,0,2026-09-11T17:25:02.129796+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-11/31130_GGB222001318_1725.json,v1
2026-09-11,1730,31130,GGB222001318,ok_with_items,0,2026-09-11T17:30:02.067130+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-11/31130_GGB222001318_1730.json,v1
2026-09-11,1735,31130,GGB222001318,ok_with_items,0,2026-09-11T17:35:06.427856+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-11/31130_GGB222001318_1735.json,v1
2026-09-11,1740,31130,GGB222001318,ok_with_items,0,2026-09-11T17:40:02.172742+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-11/31130_GGB222001318_1740.json,v1
2026-09-11,1745,31130,GGB222001318,ok_with_items,0,2026-09-11T17:45:02.943198+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-11/31130_GGB222001318_1745.json,v1
2026-09-11,1750,31130,GGB222001318,ok_with_items,0,2026-09-11T17:50:03.333527+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-11/31130_GGB222001318_1750.json,v1
2026-09-11,1755,31130,GGB222001318,ok_with_items,0,2026-09-11T17:55:02.267374+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-11/31130_GGB222001318_1755.json,v1
2026-09-11,1800,31130,GGB222001318,ok_with_items,0,2026-09-11T18:00:02.402583+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-11/31130_GGB222001318_1800.json,v1
2026-09-11,1805,31130,GGB222001318,ok_with_items,0,2026-09-11T18:05:02.269983+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-11/31130_GGB222001318_1805.json,v1
2026-09-11,1810,31130,GGB222001318,ok_with_items,0,2026-09-11T18:10:01.995231+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-11/31130_GGB222001318_1810.json,v1
2026-09-11,1815,31130,GGB222001318,ok_with_items,0,2026-09-11T18:15:02.007613+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-11/31130_GGB222001318_1815.json,v1
2026-09-11,1820,31130,GGB222001318,ok_with_items,0,2026-09-11T18:20:02.768660+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-11/31130_GGB222001318_1820.json,v1
2026-09-11,1825,31130,GGB222001318,ok_with_items,0,2026-09-11T18:25:02.488730+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-11/31130_GGB222001318_1825.json,v1
2026-09-11,1830,31130,GGB222001318,ok_with_items,0,2026-09-11T18:30:02.869706+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-11/31130_GGB222001318_1830.json,v1
2026-09-11,1835,31130,GGB222001318,ok_with_items,0,2026-09-11T18:35:03.370154+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-11/31130_GGB222001318_1835.json,v1
2026-09-11,1845,31130,GGB222001318,ok_with_items,0,2026-09-11T18:45:02.190980+09:00,200,00,NORMAL SERVICE.,25,evidence/arrival_raw/2026-09-11/31130_GGB222001318_1845.json,v1
2026-09-11,1850,31130,GGB222001318,ok_with_items,0,2026-09-11T18:50:02.605216+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-11/31130_GGB222001318_1850.json,v1
2026-09-11,1855,31130,GGB222001318,ok_with_items,0,2026-09-11T18:55:02.537438+09:00,200,00,NORMAL SERVICE.,24,evidence/arrival_raw/2026-09-11/31130_GGB222001318_1855.json,v1
